student_id,name,email,phone,college,branch,cgpa,backlogs,internships_count,projects_count,skills,certifications,passout_year,gap_year,github_profile,linkedin_profile,city,state
STU00996,Edhitha Hegde,damyanti25@example.net,07951815558,Sharda Univ,IT,6.95,0,2,3,Power BI|Cloud AWS|Tableau|Machine Learning|R,0,2024,1,0,1,Loni,Haryana
STU00997,Ucchal Mandal,divya65@example.net,3771360036,Bennett Univ,EEE,8.82,0,0,5,Data Analysis|Python|NLP|Cloud Azure|Tableau|Cloud AWS,3,2025,0,1,1,Kishanganj,Rajasthan
STU00998,Indira Bhatia,farhan38@example.org,3685931830,BVICAM Delhi,EEE,7.78,0,2,1,Node.js|React|Cloud AWS|Power BI|NLP|Django|C++|Python,4,2024,0,1,0,Karawal Nagar,Haryana
STU00999,Jatin Soni,mohantygarima@example.net,9760823633,Amity Noida,CE,6.69,0,1,1,SQL|R|C++|Deep Learning|Machine Learning|Cloud Azure,3,2024,0,1,1,Bally,Haryana
STU01000,Arya Samra,lpalla@example.net,01701041786,NSUT,CE,7.72,0,0,1,Deep Learning|Cloud Azure|Spring Boot|Python,5,2024,0,0,1,Ambattur,Tamil Nadu
STU01001,Nikita Thaker,tpatla@example.com,08230938179,GGSIPU,ME,8.46,0,2,2,Cloud Azure|SQL|Data Analysis|Java|Excel,0,2025,0,1,1,Fatehpur,Maharashtra
STU01002,Ekani Mukhopadhyay,robert43@example.net,08585679587,IP University,BCA,8.03,0,1,2,C++|Data Analysis|Spring Boot|Java|R|Cloud AWS|Power BI,4,2025,1,1,0,Udupi,Karnataka
STU01003,Girik Shanker,samesh65@example.com,06357869832,GGSIPU,BCA,7.25,0,0,3,SQL|Deep Learning|Django|Java|Tableau|Cloud AWS|Python,0,2025,1,0,1,Jaunpur,Delhi
STU01004,Tanay Dani,mgrewal@example.net,3102510426,Jamia Hamdard,CSE,6.62,0,0,5,Node.js|Java|Spring Boot,2,2025,0,1,0,Hosur,Karnataka
STU01005,Oscar Baral,pillayandrew@example.org,+912985000259,BVICAM Delhi,ECE,7.83,0,0,2,C++|Python|Node.js|Spring Boot|Data Analysis|Cloud Azure|SQL|Cloud AWS,5,2024,1,1,1,Tirupati,Karnataka
STU01006,Sai Tiwari,isant@example.com,7123443174,Sharda Univ,CSE,7.55,0,1,2,Tableau|Cloud AWS|Spring Boot|Cloud Azure|Machine Learning|R,3,2025,0,0,1,Asansol,Karnataka
STU01007,Praneel Basak,yuvraj93@example.com,+919607585497,IP University,MBA,8.01,0,1,1,Node.js|Python|C++|Tableau|Deep Learning,4,2024,0,1,1,Jaunpur,UP
STU01008,Vanya Sandal,qdani@example.com,+912919174055,DTU,ECE,7.77,0,3,2,Java|Excel|Django|Data Analysis|Python|React|Spring Boot|NLP,2,2025,0,0,1,Korba,Karnataka
STU01009,Oscar Jain,chakrabartihredhaan@example.net,+917270063542,Jamia Hamdard,MBA,8.14,0,1,1,NLP|Tableau|React,2,2024,0,1,1,Sirsa,Gujarat
STU01010,Arunima Shankar,pahal09@example.org,9716738583,NSUT,ECE,6.72,0,1,2,Cloud AWS|Data Analysis|Tableau|Cloud Azure,3,2024,0,1,1,Agartala,Rajasthan
STU01011,Edhitha Agate,raghavsethi@example.com,08498042097,BVICAM Delhi,MCA,8.39,0,0,1,Deep Learning|Tableau|Cloud Azure|Java|R|SQL|Node.js,3,2025,0,0,1,Durg,West Bengal
STU01012,Chandran Natarajan,bimalamore@example.com,07745694483,IP University,EEE,7.38,0,1,3,Tableau|Machine Learning|Node.js|Spring Boot|R|SQL,0,2025,0,0,1,Aligarh,Punjab
STU01013,Sara Joshi,diyadar@example.com,3580684820,Bennett Univ,BCA,9.07,0,0,5,R|C++|Machine Learning|Data Analysis|Power BI|Node.js|Spring Boot|Java,2,2025,1,0,1,Panipat,West Bengal
STU01014,Udyati Shah,jason10@example.com,06809226066,BVICAM Delhi,ME,6.58,0,0,3,Spring Boot|Django|Power BI|NLP,1,2025,1,0,1,Khammam,Gujarat
STU01015,Udant Wadhwa,gpillai@example.com,2852997413,NSUT,CSE,8.76,0,1,3,Tableau|Power BI|C++|Data Analysis|R|React,4,2025,0,1,1,Shimla,West Bengal
STU01016,Patrick Rajagopalan,bachittar15@example.com,7481199836,DTU,IT,7.38,0,1,3,Node.js|Tableau|Excel|Power BI|Python|React,4,2025,0,1,1,Ambarnath,Gujarat
STU01017,Bakhshi Oak,udada@example.net,+910175853105,Jamia Hamdard,BBA,6.61,0,1,1,Excel|Cloud Azure|Java|C++,0,2025,0,0,0,Hubli–Dharwad,Rajasthan
STU01018,Anamika Pall,basushravya@example.net,00009613835,NSUT,EEE,6.76,0,0,2,C++|Java|Machine Learning|Python|Deep Learning,5,2025,0,1,1,Tiruchirappalli,Karnataka
STU01019,Pranav Menon,inaya56@example.com,08742672242,NSUT,BBA,6.91,0,1,2,SQL|Machine Learning|Excel,4,2024,0,1,1,Saharsa,Delhi
STU01020,Triveni Chada,avniramanathan@example.com,+911142872273,IGDTUW,EEE,7.58,0,2,4,NLP|C++|SQL|Machine Learning|Deep Learning|Django,2,2025,0,0,1,Vasai-Virar,Maharashtra
STU01021,Chakradev Mahal,qdasgupta@example.com,08849962626,BVICAM Delhi,BBA,7.67,0,0,1,Machine Learning|Tableau|Power BI,5,2024,0,1,0,Meerut,Karnataka
STU01022,Zayyan Gera,wazir87@example.org,9068647243,NSUT,MCA,6.68,0,0,1,R|Java|C++|Data Analysis,5,2024,0,1,1,Nagpur,Maharashtra
STU01023,Ekaja Chawla,pbaria@example.net,3820821122,IP University,ECE,7.18,0,1,1,Java|Power BI|Cloud Azure|Spring Boot|React,3,2024,0,1,1,Surendranagar Dudhrej,Maharashtra
STU01024,Ikshita Zachariah,tarakbarad@example.com,8946368165,GGSIPU,BCA,9.13,0,0,5,Django|NLP|React|SQL|Cloud Azure|Deep Learning|Machine Learning|Spring Boot,1,2024,1,0,1,Madanapalle,Tamil Nadu
STU01025,Ranveer Sood,kibezayan@example.net,03419305089,Jamia Hamdard,EEE,8.75,0,1,5,Python|Tableau|Cloud AWS|R|Django|Node.js|Machine Learning|Excel,5,2024,1,1,1,Kirari Suleman Nagar,Gujarat
STU01026,Lajita Kannan,pathakzayyan@example.org,3805710971,DTU,BCA,7.59,0,2,1,Cloud AWS|R|Java|Machine Learning|SQL|React,0,2024,0,1,1,Guntakal,UP
STU01027,Pushti Luthra,xdeep@example.org,09578446919,BVICAM Delhi,IT,7.23,0,0,5,Django|SQL|Machine Learning|R|Power BI,3,2024,0,1,0,Bellary,Maharashtra
STU01028,Onveer Anne,upadhyaychanchal@example.net,+918106180612,IGDTUW,IT,7.31,0,2,2,R|React|SQL|Tableau|Data Analysis|NLP|Machine Learning,3,2024,0,1,1,Udaipur,Haryana
STU01029,Ridhi Kumar,rachit01@example.net,0780042352,DTU,CSE,7.75,0,0,1,Python|Spring Boot|SQL|Power BI|Node.js|Cloud AWS|Data Analysis|NLP,3,2024,0,0,1,Madanapalle,Gujarat
STU01030,Vasudha Dutt,bhavinitank@example.org,+918901850583,NSUT,CSE,6.28,0,0,5,R|Data Analysis|NLP|Tableau|Node.js|Java|Machine Learning|Cloud Azure,1,2025,0,1,0,Uluberia,West Bengal
STU01031,Andrew Parikh,michael08@example.net,1564595058,Amity Noida,MCA,6.97,2,1,3,SQL|R|Power BI|Cloud Azure|Cloud AWS|Django|Machine Learning,0,2024,0,1,1,Davanagere,Delhi
STU01032,Jai Ram,jaggidivya@example.com,6581374001,GGSIPU,EEE,5.7,2,0,3,Data Analysis|NLP|SQL|Power BI|Spring Boot|Machine Learning,3,2025,0,1,1,Dehradun,Maharashtra
STU01033,Aradhana Khosla,anvi62@example.com,+911645419638,GGSIPU,EEE,7.56,0,2,5,Data Analysis|Java|Spring Boot|R|Cloud Azure,5,2024,0,1,1,Firozabad,Rajasthan
STU01034,Pratyush Sampath,ikbal49@example.com,+912977070329,BVICAM Delhi,EEE,7.78,0,0,2,Spring Boot|React|Data Analysis|Cloud AWS|Python|Django,2,2024,0,0,0,Loni,Punjab
STU01035,Chavvi Sabharwal,settyrobert@example.org,+912772042817,DTU,BCA,6.77,0,2,1,Python|Machine Learning|Django|Cloud Azure|NLP|SQL|Node.js,4,2025,0,1,1,Hyderabad,Karnataka
STU01036,Chanchal Divan,siddharthdube@example.com,+913011825848,NSUT,MBA,8.62,0,1,1,Excel|R|SQL|Node.js|Data Analysis,5,2025,0,1,1,Hapur,Tamil Nadu
STU01037,Liam Bajaj,chandranomaja@example.com,02829039832,BVICAM Delhi,EEE,6.1,1,0,1,R|Data Analysis|Cloud Azure|C++|Java|Spring Boot,3,2025,0,1,0,Bhopal,Punjab
STU01038,Janya Biswas,devtrivedi@example.net,08098115302,IP University,ME,5.88,0,1,3,Power BI|Cloud AWS|Excel,2,2025,0,1,0,Jammu,Delhi
STU01039,Kritika Buch,gourdayita@example.com,+915071539035,Jamia Hamdard,MBA,7.4,0,1,4,Cloud Azure|Machine Learning|Deep Learning|Django|Node.js,2,2024,0,1,1,Faridabad,Gujarat
STU01040,Anusha Ramaswamy,xalakmishra@example.com,4007821270,NSUT,CE,8.14,0,0,3,R|React|Java|NLP|Data Analysis|Power BI|Python|Spring Boot,1,2024,1,1,1,Ongole,Haryana
STU01041,Vedant Dubey,snehamisra@example.com,02641149720,Sharda Univ,ME,8.72,0,0,5,NLP|C++|Cloud AWS|Data Analysis|Django|Node.js|SQL,3,2024,0,1,1,Tiruchirappalli,UP
STU01042,Warinder Sathe,gauravchaudhari@example.com,03825828583,BVICAM Delhi,EEE,6.79,2,0,2,SQL|Tableau|Node.js|C++|Spring Boot|Django|NLP,3,2025,1,0,1,Jehanabad,UP
STU01043,Adya Krishnan,reddyyachana@example.org,06200310016,IP University,BCA,8.17,0,2,5,NLP|Cloud AWS|C++|Excel|Machine Learning|Tableau,1,2024,0,0,0,Kochi,Delhi
STU01044,Deepa Nagar,nimrat74@example.net,4747536612,IGDTUW,MBA,7.17,0,1,3,Spring Boot|R|Python,3,2024,0,0,1,Jhansi,Tamil Nadu
STU01045,Falguni Bora,daminibhatia@example.com,+912966531532,Sharda Univ,IT,7.04,0,2,5,Cloud Azure|Python|Tableau|Node.js|Power BI|Deep Learning|Spring Boot|SQL,0,2024,0,0,0,Jamalpur,West Bengal
STU01046,Harish Handa,bhatteesha@example.org,+912002291361,GGSIPU,ME,8.0,0,0,5,Excel|Cloud AWS|Node.js|Power BI,1,2024,0,1,1,Purnia,Karnataka
STU01047,Upma Kibe,atwalatharv@example.org,+912658007665,Jamia Hamdard,ECE,7.79,0,1,5,Excel|React|Machine Learning,0,2025,0,1,1,North Dumdum,Tamil Nadu
STU01048,Naksh Kothari,tsagar@example.com,08222748226,BVICAM Delhi,CSE,5.78,0,1,4,Python|NLP|Excel|Node.js|Tableau,4,2025,0,0,1,Rewa,Maharashtra
STU01049,Ati Bahl,csahni@example.com,+914956242519,Sharda Univ,CSE,8.53,0,1,1,Java|Django|Tableau|Power BI,0,2025,0,0,1,Kolhapur,Punjab
STU01050,Ria Lata,ivenkatesh@example.net,0258180538,IGDTUW,IT,8.44,0,0,4,Tableau|C++|Power BI|Cloud AWS|Django,0,2025,1,0,1,Kirari Suleman Nagar,Maharashtra
STU01051,Anya Raman,thamansaksham@example.org,+914235027874,BVICAM Delhi,MCA,6.64,1,1,4,Spring Boot|R|Tableau|Machine Learning|Cloud Azure|Django,0,2025,0,1,0,Malda,Delhi
STU01052,Dipta Prabhakar,anikakhurana@example.org,07444047428,DTU,EEE,7.56,0,2,4,Deep Learning|Excel|Node.js|Cloud Azure|NLP,1,2024,0,0,1,Darbhanga,UP
STU01053,Anusha Sarna,fgrover@example.org,3284677586,BVICAM Delhi,MCA,7.64,0,0,3,Python|Java|Data Analysis|Deep Learning|React|Node.js|Django|R,5,2025,0,0,0,Khora ,West Bengal
STU01054,Yug Ghosh,bhavyagoel@example.org,07702257357,Bennett Univ,BBA,7.43,0,2,4,Cloud Azure|Cloud AWS|Deep Learning|Spring Boot|Machine Learning|NLP|Node.js|Data Analysis,2,2025,0,1,1,Jalandhar,West Bengal
STU01055,Gautami Issac,naikchandran@example.com,05890699212,DTU,EEE,6.7,1,1,5,NLP|C++|Deep Learning|Python,1,2025,0,0,1,Jhansi,Karnataka
STU01056,Balveer Deshmukh,xavier83@example.com,+917810915191,Jamia Hamdard,MBA,6.6,0,2,4,Spring Boot|Java|Cloud Azure|Deep Learning|Data Analysis|Python|Machine Learning,3,2025,0,0,0,Junagadh,Delhi
STU01057,Ridhi Nadkarni,akshay15@example.org,2079315162,Bennett Univ,EEE,7.18,0,1,2,Spring Boot|Excel|Django|Power BI|NLP,1,2025,0,0,1,Kharagpur,Delhi
STU01058,Siya Iyer,gaurangi31@example.net,+917563502822,Bennett Univ,CSE,8.26,0,2,3,Cloud Azure|C++|R|React|Data Analysis,1,2025,0,1,1,Machilipatnam,Gujarat
STU01059,Avni Konda,shuklaishaan@example.org,00632921313,Jamia Hamdard,ME,7.69,0,1,4,Spring Boot|Cloud AWS|Django,1,2025,0,1,1,Bally,Punjab
STU01060,Omkaar Singh,tanviwalla@example.com,02673367760,DTU,EEE,6.87,0,1,2,NLP|Spring Boot|C++|R|Cloud Azure|Node.js|React,4,2025,0,0,1,Nashik,Gujarat
STU01061,Anvi Bail,balapratyush@example.net,2058481858,GGSIPU,CSE,7.89,0,0,1,Node.js|Excel|Python|Spring Boot,0,2025,0,0,1,Khora ,Punjab
STU01062,Aradhana Cheema,theodorebhargava@example.net,4142567217,Sharda Univ,EEE,4.64,2,0,1,NLP|Python|Java|Node.js|Tableau|Machine Learning|Django,0,2025,0,0,1,Thrissur,Rajasthan
STU01063,Samar Gaba,dipta31@example.com,07630334722,NSUT,BCA,8.23,0,1,2,React|Cloud Azure|R|Python,2,2025,0,1,1,Orai,Rajasthan
STU01064,Veer Kala,bariafiyaz@example.org,08160341497,Bennett Univ,CSE,5.63,2,0,2,React|R|Cloud AWS|Node.js|Cloud Azure|Tableau|NLP|SQL,0,2024,0,0,1,Rajpur Sonarpur,Rajasthan
STU01065,Laksh Gour,neelima90@example.net,07123322910,DTU,BBA,6.87,1,2,2,SQL|Machine Learning|Python|Tableau|Django|NLP|Cloud Azure|R,1,2024,1,1,1,Tadepalligudem,Maharashtra
STU01066,Baghyawati Tandon,nachiket98@example.com,04748606930,IP University,EEE,6.19,0,1,2,Cloud AWS|C++|React|Machine Learning|Java,5,2025,0,1,1,Surat,Delhi
STU01067,Yutika Chandran,wishisura@example.org,6608191498,DTU,EEE,6.03,1,0,4,NLP|R|React|Excel|Machine Learning|Deep Learning|Power BI,3,2025,0,1,1,Panipat,Tamil Nadu
STU01068,Warjas Dutta,tnarang@example.net,+917500426505,Jamia Hamdard,CSE,8.24,0,1,5,Power BI|NLP|Java|SQL|Cloud Azure|Tableau|R|Machine Learning,3,2024,1,1,0,Mumbai,Karnataka
STU01069,Ishaan Murthy,dharchanchal@example.org,+918735306387,IP University,IT,6.78,1,0,3,Node.js|C++|R|React|Excel|Data Analysis,1,2025,0,1,0,New Delhi,UP
STU01070,Dalaja Sule,rghose@example.com,+914741039109,Bennett Univ,BCA,7.51,0,2,5,C++|Tableau|Machine Learning|Node.js,2,2025,0,0,1,Danapur,West Bengal
STU01071,Victor Dayal,zarna38@example.net,2499323522,Sharda Univ,EEE,7.16,0,1,4,Excel|C++|Power BI|Machine Learning|NLP|Node.js|Tableau,3,2024,0,0,1,Saharanpur,West Bengal
STU01072,Dipta Kapoor,onveermital@example.com,1097051162,IP University,MBA,7.63,0,1,4,C++|React|Node.js|Data Analysis|Python|Tableau|Excel|Spring Boot,0,2025,0,1,1,Rajkot,Gujarat
STU01073,Chandran Barman,mohini96@example.com,+912073424297,IGDTUW,ECE,7.27,0,0,2,Data Analysis|NLP|Power BI|Java,0,2025,0,0,1,Siwan,Rajasthan
STU01074,Ayushman Sastry,samuelapte@example.com,8170276520,GGSIPU,BBA,6.05,0,1,4,SQL|Django|Power BI|Java,3,2024,0,0,0,Danapur,Gujarat
STU01075,Chaman Sundaram,guneethanda@example.org,+918425222920,Sharda Univ,EEE,8.1,0,1,3,Spring Boot|Deep Learning|Python|SQL|React|Node.js,5,2025,0,0,1,Varanasi,Gujarat
STU01076,Ojas Chandra,qsangha@example.org,0352580605,NSUT,ME,6.76,1,3,5,Deep Learning|R|Spring Boot|React|Node.js|Power BI|Data Analysis,2,2024,0,1,1,Bhimavaram,Rajasthan
STU01077,Anamika Shan,oarora@example.net,05908710659,IP University,IT,5.8,0,1,4,Power BI|Excel|Cloud AWS|Django|Tableau,0,2025,0,0,1,Bhilai,Punjab
STU01078,Zinal Dutta,anthonycomar@example.com,7368710215,IP University,MCA,6.81,0,3,1,Spring Boot|Node.js|Cloud AWS|Machine Learning|SQL|Deep Learning,1,2025,0,1,1,Imphal,Rajasthan
STU01079,Joshua Rege,jananitailor@example.com,+918306923681,NSUT,BCA,8.55,0,3,1,Django|Python|Cloud AWS|NLP|SQL,0,2024,0,0,0,Dehradun,Punjab
STU01080,Varenya Joshi,warjasshanker@example.org,6982231367,IGDTUW,CE,7.97,0,1,5,React|Java|Python|NLP|Django|SQL|R|Machine Learning,2,2024,0,1,1,Amaravati,Gujarat
STU01081,Yamini Gulati,tarasura@example.com,9766636255,IP University,EEE,6.89,1,1,4,Data Analysis|Deep Learning|Power BI|NLP,5,2024,0,1,1,Raichur,Tamil Nadu
STU01082,Fiyaz Ahuja,ekarajtailor@example.com,04487869780,IGDTUW,EEE,6.89,1,2,2,C++|NLP|Cloud AWS|SQL|R|Java|Django,5,2025,0,0,1,Moradabad,Haryana
STU01083,Aahana Dewan,jnaidu@example.net,2764201761,Bennett Univ,ECE,6.91,1,0,5,Excel|Spring Boot|NLP|Machine Learning|Deep Learning|Cloud AWS,0,2025,0,1,1,Uluberia,Haryana
STU01084,Aachal Narang,zansi82@example.org,+912780465604,NSUT,BCA,9.07,0,0,4,Cloud AWS|NLP|Python|Deep Learning|Power BI,2,2025,0,1,1,Dharmavaram,West Bengal
STU01085,Indali Rao,qdora@example.com,7495615636,Bennett Univ,BBA,7.54,0,0,5,C++|Node.js|Django,5,2024,0,1,1,Giridih,Delhi
STU01086,Advik Buch,samarbalay@example.com,00312754815,DTU,EEE,7.59,0,0,3,Deep Learning|SQL|NLP|R|Excel|Java,0,2025,0,1,1,Kochi,West Bengal
STU01087,Chakrika Dora,gverma@example.org,07323001881,NSUT,MCA,8.13,0,2,4,Django|C++|Excel|Cloud AWS|Tableau|Node.js|Power BI|Python,1,2024,1,0,1,Vijayawada,UP
STU01088,Isaiah Kaul,ryan29@example.org,+910858613076,Bennett Univ,CSE,7.41,0,0,1,Power BI|React|Cloud AWS|Deep Learning|Machine Learning,3,2024,0,1,1,Kakinada,Maharashtra
STU01089,Qasim Munshi,rudraarora@example.org,+913326687641,IGDTUW,ECE,6.97,1,0,3,Django|Spring Boot|Data Analysis|Tableau,4,2024,1,0,0,Malegaon,Punjab
STU01090,Netra Raja,samuel88@example.net,6109015698,Bennett Univ,BBA,7.02,0,1,3,Cloud Azure|React|Django|R|Node.js|SQL|Cloud AWS,2,2025,0,0,0,Khandwa,Tamil Nadu
STU01091,Shravya Dora,hemangkala@example.org,03823617853,Jamia Hamdard,BBA,7.14,0,1,3,Data Analysis|NLP|Deep Learning|SQL|Machine Learning|React,0,2025,1,0,1,Gwalior,Haryana
STU01092,Bishakha Chand,bina47@example.org,3970840542,DTU,CSE,7.17,0,0,1,R|Deep Learning|Data Analysis,0,2024,0,0,1,Tirupati,UP
STU01093,Ikbal Taneja,varsha36@example.org,00426692146,GGSIPU,IT,7.85,0,2,3,Python|NLP|Django|Excel,4,2024,0,0,1,Amritsar,Tamil Nadu
STU01094,Anthony Char,amolmohan@example.net,9814900507,Amity Noida,BCA,7.25,0,1,5,Cloud AWS|Spring Boot|Node.js|SQL|Excel|Data Analysis|C++,5,2025,0,0,1,Kavali,Maharashtra
STU01095,Janaki Panchal,bishakhajain@example.org,1525058191,Jamia Hamdard,CE,7.86,0,1,2,Power BI|Data Analysis|Deep Learning|C++|Java|Machine Learning|React,5,2024,0,1,0,Phusro,Maharashtra
STU01096,Gopal Pandey,chamelibehl@example.com,4640454686,Amity Noida,CSE,7.13,0,0,2,Deep Learning|SQL|Java|Tableau|Data Analysis|Python|Node.js|Machine Learning,1,2024,0,1,1,Guwahati,Haryana
STU01097,Nisha Pandya,lopa97@example.com,8265636452,IGDTUW,MCA,7.27,0,0,2,Django|SQL|React|Spring Boot|Cloud AWS|Node.js,2,2025,0,0,1,Navi Mumbai,Tamil Nadu
STU01098,Ekapad Bail,ishwarsahota@example.org,7256139771,Bennett Univ,BBA,5.4,1,0,2,NLP|R|SQL,1,2025,0,0,1,Nagercoil,Gujarat
STU01099,Janani Mall,idhar@example.net,03477150217,Sharda Univ,IT,8.02,0,2,4,Node.js|Power BI|SQL|Excel|NLP|C++|Cloud AWS|React,1,2024,1,0,0,Pudukkottai,Haryana
STU01100,Triveni Bahl,ymallick@example.net,+915875258543,DTU,BBA,7.51,0,0,2,Tableau|Cloud Azure|Power BI|Java|Data Analysis|Spring Boot|Node.js,4,2024,0,1,1,Jamshedpur,Maharashtra
STU01101,Dayita Kulkarni,meerakarpe@example.com,06815680240,Amity Noida,EEE,8.1,0,1,3,Spring Boot|Tableau|NLP|Machine Learning|R|Cloud Azure|Django,5,2024,0,0,1,Siwan,Maharashtra
STU01102,Yasti Rajagopal,ymukhopadhyay@example.org,+917373334424,Amity Noida,BBA,4.59,1,0,1,Machine Learning|Spring Boot|Node.js|Deep Learning|Data Analysis,4,2024,0,0,0,Davanagere,Rajasthan
STU01103,Deepa Pai,vinaya30@example.net,7089484201,Amity Noida,ECE,9.08,0,0,5,SQL|Power BI|Java|Django|C++|NLP,5,2025,0,1,1,Raebareli,Haryana
STU01104,Gopal Ram,bhanumatimurty@example.net,+918483418069,IGDTUW,BCA,7.07,0,0,5,R|Spring Boot|Python|Cloud AWS,3,2024,0,0,1,Dhule,Delhi
STU01105,Vincent Ravel,wchauhan@example.com,01841998159,DTU,CSE,8.2,0,1,2,Machine Learning|Node.js|React,5,2025,0,0,1,Jhansi,Haryana
STU01106,Peter Rout,shivansh71@example.com,+914499238354,Jamia Hamdard,BCA,6.26,2,1,2,Java|Spring Boot|Tableau|Python|R|Cloud Azure,4,2024,1,0,1,Chittoor,UP
STU01107,Chaman Sama,dugarjagdish@example.net,06238754805,Sharda Univ,ECE,7.75,0,1,3,SQL|Python|R|NLP,5,2024,0,1,1,Jalna,Tamil Nadu
STU01108,Harsh Bandi,arorairya@example.net,8947417716,Sharda Univ,EEE,6.25,0,1,5,Tableau|Python|Cloud Azure,3,2025,0,1,0,Aurangabad,Maharashtra
STU01109,Yashoda Sidhu,keervictor@example.org,04174658784,IP University,ECE,6.64,1,0,2,Tableau|Power BI|C++,0,2025,0,1,1,Eluru,UP
STU01110,Jagat Mannan,zramachandran@example.com,00753008404,BVICAM Delhi,MBA,8.92,0,0,4,R|Power BI|Java,3,2024,0,1,1,Hubli–Dharwad,Gujarat
STU01111,Bimala Gopal,libni09@example.net,00969707268,BVICAM Delhi,EEE,7.03,0,2,2,Tableau|Java|Deep Learning|Node.js|C++|Spring Boot|Cloud AWS,5,2025,0,1,1,Pallavaram,Tamil Nadu
STU01112,Yashvi Aurora,gautam52@example.net,8196589784,IP University,ECE,7.4,0,2,1,Power BI|C++|SQL|R|Python,2,2025,0,0,1,Pune,Haryana
STU01113,Urishilla Saran,ikshitamorar@example.net,+910128795475,IGDTUW,BBA,7.98,0,3,2,Cloud AWS|R|Python|Cloud Azure|React,2,2024,0,0,0,Kharagpur,UP
STU01114,Gagan Kumar,fhans@example.net,08659512048,NSUT,EEE,7.65,0,2,1,Data Analysis|R|Node.js|Cloud Azure|Python|Cloud AWS|Java|C++,1,2025,0,1,1,Rewa,Haryana
STU01115,Nilima Hegde,veer86@example.org,3307002965,Amity Noida,ME,7.34,0,1,4,Tableau|Python|Machine Learning|Java,0,2024,0,1,1,Shahjahanpur,Maharashtra
STU01116,Megha Bali,ekiya61@example.com,+919044925023,Sharda Univ,MCA,7.53,0,1,5,Java|Power BI|Spring Boot|Excel|Data Analysis,0,2024,0,1,1,Kolhapur,Tamil Nadu
STU01117,Faqid Narayanan,girindra44@example.com,05923568057,BVICAM Delhi,CE,9.36,0,1,1,Machine Learning|Power BI|Python|C++|Data Analysis,0,2025,0,1,1,Gopalpur,Punjab
STU01118,Manbir Dalal,frado70@example.net,4283797831,GGSIPU,MCA,7.15,0,3,5,Cloud Azure|Deep Learning|SQL|Power BI|Excel,1,2025,0,0,1,Jehanabad,UP
STU01119,Azad Mitra,eta80@example.com,07509873382,Bennett Univ,MCA,7.38,0,0,3,Python|C++|Java|Machine Learning|Spring Boot|Cloud AWS,0,2024,0,1,1,Phusro,Punjab
STU01120,Lekha Goda,sarnaraghav@example.net,+913310228863,Bennett Univ,MCA,8.15,0,1,1,Machine Learning|SQL|Node.js|Django|Tableau|Spring Boot,0,2024,0,0,1,Begusarai,Rajasthan
STU01121,George Raja,mayabarman@example.org,+910346714785,DTU,CSE,8.19,0,0,5,C++|NLP|Java|Excel|Node.js|Spring Boot|Machine Learning|Python,0,2025,0,1,1,Anantapur,UP
STU01122,Ubika Palla,veerbhatnagar@example.com,00076264566,BVICAM Delhi,CE,8.27,0,3,3,Machine Learning|Node.js|Deep Learning|C++|Cloud AWS|Tableau|SQL,0,2024,0,1,1,Madhyamgram,Gujarat
STU01123,Dalbir Rastogi,randhawamax@example.org,+911984293420,DTU,MCA,7.77,0,2,3,Cloud Azure|Machine Learning|Node.js|Python|C++|Java,4,2024,0,1,0,Gaya,Rajasthan
STU01124,Zinal Bajwa,darikagoswami@example.org,9470698306,Amity Noida,MBA,6.17,0,2,4,SQL|Data Analysis|Spring Boot|Machine Learning,0,2024,0,1,0,Ballia,Punjab
STU01125,Niharika Seshadri,nathan74@example.net,7616713871,Jamia Hamdard,ME,8.67,0,1,1,Python|SQL|C++|Spring Boot|Excel,2,2025,0,1,1,Jamnagar,Tamil Nadu
STU01126,Osha Bajaj,rajagopalaishani@example.com,3863324648,Sharda Univ,IT,6.17,2,0,5,Machine Learning|Python|NLP|C++|Node.js|Data Analysis|Java|Power BI,4,2024,0,1,0,Raiganj,Tamil Nadu
STU01127,Sudiksha Joshi,aahana07@example.com,08979534568,Jamia Hamdard,MCA,7.47,0,1,5,Django|Node.js|Excel|NLP|Java|C++,3,2025,0,1,1,Secunderabad,Tamil Nadu
STU01128,Rehaan Padmanabhan,balindali@example.com,05388174640,NSUT,IT,6.52,0,1,4,Tableau|Node.js|Deep Learning|Python,1,2025,0,1,1,Raichur,Haryana
STU01129,Rajeshri Thaman,lila38@example.org,2928458891,IP University,BCA,7.14,0,1,2,Deep Learning|C++|React|Cloud AWS|Python|Java|Data Analysis|R,0,2024,1,1,1,Vijayanagaram,Rajasthan
STU01130,Benjamin Uppal,nmann@example.com,02926608152,BVICAM Delhi,ECE,7.5,0,2,5,SQL|Cloud Azure|Java,5,2024,0,0,1,Khora ,UP
STU01131,Triya Sen,adevan@example.com,+912547843235,Jamia Hamdard,IT,7.49,0,2,5,Data Analysis|Django|React|Node.js,3,2024,1,0,1,Vijayanagaram,Gujarat
STU01132,Dhriti Jain,cheemaomaja@example.org,+911504866293,Jamia Hamdard,ME,7.58,0,1,5,Django|Python|SQL|Machine Learning|Tableau|R|Cloud AWS|React,3,2024,0,0,0,Visakhapatnam,Gujarat
STU01133,Caleb Bath,ramanjasmit@example.org,4715787283,BVICAM Delhi,BBA,8.65,0,1,2,Django|Data Analysis|React|Node.js|Python|Machine Learning,2,2024,0,1,1,Mau,Haryana
